category,industry,interest,name,created_at1,lead_count,last_lead_activity,group_id,user_type,lead_score,geoip_country,geoip_state,geoip_city,created_at,id,key,value,source,offer_category,offer_product,offer_price,offer_created_at,url,referrer,cid,utm_source,utm_medium,utm_campaign,utm_term,utm_content,properties,event_context
,,,,2024-07-04T22:07:00.203Z,0,2024-08-11T15:05:06.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Gyeonggi-do,Uijeongbu-si,2024-08-11T15:05:06.182Z,66b8d3221da2110006a30bf1,사이트방문완료,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=359&amp;fbclid=PAZXh0bgNhZW0BMAABpseN1SVfLkR5sOflevm6AeYIdaeloeJR0zTTATliUgCUdjQxK_5GHdx5Ag_aem_zMcBT2eY6UWsH6cwPlIokw,http://instagram.com/,g660byb9ywi71evn,,,,,,"{'value': 1, 'ip_address': '218.156.138.90', 'URL': 'https://m.n-shine.com/product/detail.html?product_no=359&amp;fbclid=PAZXh0bgNhZW0BMAABpseN1SVfLkR5sOflevm6AeYIdaeloeJR0zTTATliUgCUdjQxK_5GHdx5Ag_aem_zMcBT2eY6UWsH6cwPlIokw', 'Referrer': 'http://instagram.com/'}",{'ip': '218.156.138.90'}
,,,,2024-07-04T22:07:00.203Z,0,2024-08-11T15:05:06.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Gyeonggi-do,Uijeongbu-si,2024-08-11T15:05:06.182Z,66b8d322d706a00006cd68d3,visited_url,https://m.n-shine.com/product/detail.html?product_no=359&amp;fbclid=PAZXh0bgNhZW0BMAABpseN1SVfLkR5sOflevm6AeYIdaeloeJR0zTTATliUgCUdjQxK_5GHdx5Ag_aem_zMcBT2eY6UWsH6cwPlIokw,web,,,,,https://m.n-shine.com/product/detail.html?product_no=359&amp;fbclid=PAZXh0bgNhZW0BMAABpseN1SVfLkR5sOflevm6AeYIdaeloeJR0zTTATliUgCUdjQxK_5GHdx5Ag_aem_zMcBT2eY6UWsH6cwPlIokw,http://instagram.com/,g660byb9ywi71evn,,,,,,"{'value': 'https://m.n-shine.com/product/detail.html?product_no=359&amp;fbclid=PAZXh0bgNhZW0BMAABpseN1SVfLkR5sOflevm6AeYIdaeloeJR0zTTATliUgCUdjQxK_5GHdx5Ag_aem_zMcBT2eY6UWsH6cwPlIokw', 'referrer': 'http://instagram.com/', 'page_title': '자연으로 피부를 빛나게 하다 ■ Natural Shine homepage■', 'ip_address': '218.156.138.90'}",{'ip': '218.156.138.90'}
,,,,2024-07-04T22:07:00.203Z,0,2024-08-11T15:05:06.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Gyeonggi-do,Uijeongbu-si,2024-08-11T15:05:06.182Z,66b8d322d706a00006cd68c2,캠페인방문완료,2,web,,,,,https://m.n-shine.com/product/detail.html?product_no=359&amp;fbclid=PAZXh0bgNhZW0BMAABpseN1SVfLkR5sOflevm6AeYIdaeloeJR0zTTATliUgCUdjQxK_5GHdx5Ag_aem_zMcBT2eY6UWsH6cwPlIokw,http://instagram.com/,g660byb9ywi71evn,,,,,,"{'value': 2, 'url': 'https://m.n-shine.com/product/detail.html?product_no=359&amp;fbclid=PAZXh0bgNhZW0BMAABpseN1SVfLkR5sOflevm6AeYIdaeloeJR0zTTATliUgCUdjQxK_5GHdx5Ag_aem_zMcBT2eY6UWsH6cwPlIokw', 'key': 'm.n-shine.com/product/detail.html', 'ip_address': '218.156.138.90', 'UTMConent': '자연으로 피부를 빛나게 하다 ■ Natural Shine homepage■', 'Referrer': 'http://instagram.com/', 'PageTitle': '자연으로 피부를 빛나게 하다 ■ Natural Shine homepage■'}",{'ip': '218.156.138.90'}
,,,,2024-07-04T22:07:00.203Z,0,2024-08-11T15:05:06.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Gyeonggi-do,Uijeongbu-si,2024-08-11T15:05:06.182Z,66b8d3221da2110006a30bd1,페이지방문완료,1,web,,,,,https://m.n-shine.com/product/detail.html?product_no=359&amp;fbclid=PAZXh0bgNhZW0BMAABpseN1SVfLkR5sOflevm6AeYIdaeloeJR0zTTATliUgCUdjQxK_5GHdx5Ag_aem_zMcBT2eY6UWsH6cwPlIokw,http://instagram.com/,g660byb9ywi71evn,,,,,,"{'value': 1, 'url': 'https://m.n-shine.com/product/detail.html?product_no=359&amp;fbclid=PAZXh0bgNhZW0BMAABpseN1SVfLkR5sOflevm6AeYIdaeloeJR0zTTATliUgCUdjQxK_5GHdx5Ag_aem_zMcBT2eY6UWsH6cwPlIokw', 'ip_address': '218.156.138.90', 'Referrer': 'http://instagram.com/'}",{'ip': '218.156.138.90'}
,,,,2024-07-04T22:07:00.203Z,0,2024-08-11T15:05:06.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Gyeonggi-do,Uijeongbu-si,2024-08-11T15:05:06.182Z,66b8d3281da2110006a30c9a,added_to_list,665bcca77f4f2b00196e0658,,,,,,,,g660byb9ywi71evn,,,,,,{'value': '665bcca77f4f2b00196e0658'},"{'satisfaction': {'mask': [['665bcca7d579b2001946894b']], 'requirements': [{'_id': '665bcca7d579b2001946894b', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': 'visited_url', 'type': 'visited-url', 'value': '', 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,0,2024-08-11T15:05:06.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Gyeonggi-do,Uijeongbu-si,2024-08-11T15:05:06.182Z,66b8d32844210e0006cad374,added_to_list,66871d047f4f2b001b80e6b8,,,,,,,,g660byb9ywi71evn,,,,,,{'value': '66871d047f4f2b001b80e6b8'},"{'satisfaction': {'mask': [['66871d047881df001b5a6f6f']], 'requirements': [{'_id': '66871d047881df001b5a6f6f', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '캠페인방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,0,2024-08-11T15:05:06.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Gyeonggi-do,Uijeongbu-si,2024-08-11T15:05:06.182Z,66b8d328d706a00006cd699f,added_to_list,66871cdb7881df001b5a6f69,,,,,,,,g660byb9ywi71evn,,,,,,{'value': '66871cdb7881df001b5a6f69'},"{'satisfaction': {'mask': [['66871cdc7f4f2b001b80e6af']], 'requirements': [{'_id': '66871cdc7f4f2b001b80e6af', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '페이지방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,0,2024-08-11T15:05:06.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Gyeonggi-do,Uijeongbu-si,2024-08-11T15:05:06.182Z,66b8d3281da2110006a30cac,added_to_list,66872671d579b2001953e029,,,,,,,,g660byb9ywi71evn,,,,,,{'value': '66872671d579b2001953e029'},"{'satisfaction': {'mask': [['668726727f4f2b001b80e88d'], 'or', ['668726727881df001cb398cc'], 'or', ['6687267261dda3001a3e59c3'], 'or', ['66872672d579b2f17780716c'], 'or', ['668726727f4f2b00197ad75c']], 'requirements': [{'_id': '668726727f4f2b00197ad75c', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '사이트스크롤다운', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '6687267261dda3001a3e59c3', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '페이지방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '668726727881df001cb398cc', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '사이트방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '66872672d579b2f17780716c', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': 'KeywordTarget', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}, {'_id': '668726727f4f2b001b80e88d', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': '캠페인방문완료', 'type': 'custom-event', 'value': None, 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,0,2024-08-11T15:05:06.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,Gyeonggi-do,Uijeongbu-si,2024-08-11T15:05:06.182Z,66b8d3281da2110006a30cad,added_to_list,669b51e67881df001cbb507b,,,,,,,,g660byb9ywi71evn,,,,,,{'value': '669b51e67881df001cbb507b'},"{'satisfaction': {'mask': [['669b51e67f4f2b001982af3c']], 'requirements': [{'_id': '669b51e67f4f2b001982af3c', 'after_seconds': 0, 'appetite': 1, 'appetite_operator': 'greater_than_or_equal', 'before_seconds': 0, 'operator': 'isset', 'positive': True, 'predicate': 'visited_url', 'type': 'visited-url', 'value': '', 'within_type': 'ever'}]}}"
,,,,2024-07-04T22:07:00.203Z,0,2024-08-11T15:05:06.000Z,66871d047f4f2b001b80e6b8,visitor,0,Republic of Korea,,,2024-08-11T13:19:37.617Z,66b8d33f35536e0007eda652,스트롤다운,100,web,,,,,,,emu3prlcbowetazc,,,,,,"{'value': '100', 'price': 1, 'ip_address': '59.30.205.236'}",{'ip': '59.30.205.236'}
